time_bin,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
08:00,0.15535922190347184,0.2153735934706409,0.31464323365221136,0.39141955662702965,0.540239605308854,0.721436488077758,0.9536144629574175,1.2906150625502977,1.5899841463744404,2.2654407468221214,2.952985765143251,3.650900909945623,4.56449404064832,5.5484543439356795,6.308820348334107,8.660316759291856,9.497172059782663,11.665887399432576,13.42639867274235,16.73882171288934,17.982795437880007,22.801666747691378,23.532574347494,28.010708835952187,30.752279408391054,36.241117692907025,34.98253697753271,42.00001938774512,43.49064985015302,46.08464901081668,43.4215470228016,46.65161331982175,49.81522603824459,49.79090813259281,47.255705359319045,46.69231202900668,48.77047387297199,45.19253880040423,45.65135391586223,45.07468288213208,43.65182880718638,40.079083107174554,35.402141363156176,35.11322270125188,28.984718995937932,28.427562392480336,23.60272159076433,19.95720575664682,19.18285297298396,16.05179908245095,13.447511833924196,12.160123534438949,10.611034699692164,7.973151207682668,6.6936474998702735,5.587335697657447,4.443522171930068,3.654509790817649,2.781582775663463,2.1061227401869083,1.6203606125761278,1.301976776478738,1.0309716534177271,0.6940906515360807,0.55701740493124,0.4299143869486907,0.3116852771637936,0.21944684538005643,0.15400813295416227,0.10862488608983215,0.07503488057609925,0.051900956445860555,0.038878473414004106,0.02574182039394875,0.01576476420747215,0.01058577302750105,0.0077263576471691495,0.005228699298783199,0.00294873802055085,0.00213559454368395,0.00133123659187575
08:30,0.16112029581362003,0.21365862015265075,0.29951839062365215,0.43105607255317036,0.5258405231856931,0.788216752885434,0.9394644441938248,1.3943650183184095,1.6764087189799017,2.161242376518837,2.8684581051403115,3.3821634255617834,4.459331996393336,5.748940891098124,6.872904059303272,8.443489040633091,9.955567125469937,12.250804054135093,13.375232415582126,16.08641698348872,18.395328723294156,20.545726610102403,23.731949795627546,27.638376686598825,31.768691445925917,34.85076995560574,38.969209683771034,38.77224916097843,42.1070832957808,42.31606349466261,45.67471102284568,48.959843939130224,51.076238022124784,53.391633360467,52.821064703715265,51.11709550789476,44.9315875115434,47.274443034385015,45.290301773760945,44.658157171876184,40.439419725014574,38.41215972505118,34.39958297824673,33.69359389571645,32.54920117782024,29.01352548665554,23.102347487442792,21.59501644437254,19.007407644425957,15.917971510711007,14.720342463647075,12.154058564414406,9.78109980179109,7.939637718284892,6.514084549339328,5.307831690889959,4.787955196304238,3.4416158743436203,2.752001358182876,2.255946492166498,1.714692568585269,1.3380043272792814,0.9909654663971271,0.7439236868683062,0.5102523103597669,0.4460397991837467,0.30383065892447303,0.215102258651083,0.1622605283887818,0.10285435355327074,0.07219622950670795,0.0550065790619729,0.036153404758714855,0.0261126085168648,0.01673094839051065,0.010936364536393201,0.0074008298588046,0.0048477381018931,0.0029594102186678503,0.0020400703714495002,0.0011888708631758
09:00,0.2247084015105162,0.3280654446398946,0.4061926951895437,0.5702131043357392,0.7780198706165256,1.048920453914358,1.3901906313510135,1.8731280097836045,2.4031285303790986,3.3241590928692224,3.9209405665038872,5.06029414707681,6.76301522447065,7.682920152403958,10.123851628158029,11.504035908707198,13.877201481406903,18.177658276573034,20.047400508155185,22.701563972878844,26.546716434672412,29.128407381947508,33.86080684038997,37.25321566468327,43.34415154501124,45.55688343678882,54.976014123249115,56.50496531046491,57.717166048620825,63.53674123119144,62.031636485942386,65.08796515402949,65.04806766539483,72.66542865559578,69.92457495959033,69.50005669182403,68.72061846363826,70.62653857051151,69.93821455522239,65.68306607984547,56.47841228575413,57.435362481467436,48.539726306796744,49.344005936686656,43.17447401464323,38.424427314862555,32.606240129045474,29.273315557596945,25.262745691182328,21.284764972826594,19.2258575990381,15.52863821559881,13.624997057586992,11.966013138103815,9.910996992777122,7.033090143626691,6.159844649474614,4.916350418580886,4.0979890587848535,3.2124575144343996,2.2153521532789324,1.8361912458902097,1.280359397829355,1.043394033059716,0.7905856142660286,0.5939095415134681,0.42711021930601967,0.30225873987558854,0.23473407954070785,0.15926714402078512,0.11607552346627739,0.0799852148594021,0.0506691121805396,0.0337206941649157,0.0238064500197966,0.016387506360319402,0.010177814115832951,0.0066387697014399505,0.0044426026626737,0.00282250575748645,0.0017133156123529001
09:30,0.21639590806009562,0.3029150183001323,0.39582401033786807,0.5413306265756324,0.785811441737592,1.0642990730086495,1.4029958046403883,1.9140415310365388,2.3497035852269326,3.123718978374806,4.21912270516952,5.048435102249405,5.974688109283125,7.206123277860103,9.53732383855664,11.761923690646391,14.387222307402794,15.607019307100863,19.60941036649411,22.915763137882166,26.048935582196584,28.17674679300339,33.961084024785634,36.240944279645475,40.79928108470218,51.32989660591985,54.55471822570737,54.53165575123106,59.94535133325584,65.7943046203464,70.8298278373559,65.22659391251446,65.48561714283812,70.79438683695213,70.14597697814676,68.32216349451453,65.75977764827445,67.65552172253258,64.02939706280995,61.83936130710044,59.95856288937297,52.27838510183834,53.475665896520404,48.409854873439286,41.30228174248206,39.12464082699325,35.329622245139674,29.412075606241775,26.821595094557644,24.033788732808063,17.961525048764535,16.630809760770745,13.660947206134193,11.29320744099655,9.70268730845141,7.647452702482896,6.313717278418746,4.918186807561526,3.8160915037572716,3.4009283716541523,2.3215162535693805,1.9124030131630523,1.3523680965824405,1.0522996487906915,0.7783891398665033,0.5980471739568657,0.41960045481273384,0.324336480768329,0.21505956941622806,0.16024385290154447,0.1055462636005865,0.07450027937875645,0.052247817343513095,0.03491747362226715,0.02331482558064575,0.015693016349547402,0.010371017028776349,0.007278253980739,0.004337679965048649,0.00270018170204635,0.00172695969586145
10:00,0.25751925063586506,0.3787163075038992,0.5335126190600872,0.6923067549080439,1.0258901485344005,1.3146468243864136,1.7202152271247224,2.3585735996207795,2.8977848134816497,4.091082898489241,4.796445261669226,6.036733521280443,7.2752730493132205,10.124196446921538,11.55136499387616,14.828922442292189,17.329372382566397,20.97204653598473,24.2475349924355,28.8964210764572,30.376724100030142,35.502235408882406,41.48207128821388,48.889675245756095,52.765215387738294,53.25714573825641,61.12033931012972,61.850934518122514,69.60782483114428,75.30054590331558,84.23027217962884,84.91995057028745,81.85131602894077,86.53348401860194,80.09316365607393,88.36148881771379,90.7262646761663,88.35844258330906,81.05105993292416,77.97198116964695,72.44137387230113,63.496969584566116,66.76092947984156,59.3512949841362,49.87285749638895,48.152116341331805,42.73497628410108,38.27548267290062,33.84476147787029,26.898588030430915,24.247894958846043,21.138246567079726,17.757016587833803,13.61453173153918,11.203723112313192,10.056430661741148,8.187241171899881,5.687857305794845,5.111254928649592,3.770497721864765,2.9677227622642013,2.2934871293225014,1.787280052056846,1.1890279344813757,0.9830842887676268,0.6789677047272089,0.5294964403435173,0.39307400604735754,0.2687759657179707,0.19004694846459902,0.13463081786853376,0.09147643332847955,0.057586973366021255,0.04301263751950665,0.029271652028931852,0.0199173781696018,0.012996535309055299,0.0081734171350857,0.0053736120225661,0.00340217708901725,0.002103523171092
10:30,0.26701421538277476,0.3719804268938982,0.509184579873236,0.6468505947654177,1.031604775248879,1.3098511628672418,1.6054267950041194,2.126073840840133,3.1063116905302093,3.91799118188134,4.686766972671569,6.207410309990112,8.259802247306926,10.301901683148749,11.943273183753316,14.133195486508686,17.38432880028196,20.353614314589784,23.39910075419926,28.022773926968533,31.866060079272728,37.840282312130775,42.889155070331306,45.98517532892038,55.33943535908023,55.6999344755979,58.515797871775305,62.6771841588208,67.82736257397556,80.59875852269015,81.35325843775807,79.2420226947663,83.75477817099905,87.8580398868984,79.55012777242894,91.18879028188533,85.96134550146634,85.18670868674471,77.3664504765394,74.15831437308952,74.63001041510273,67.71110306074485,67.5565569777408,61.46817968301269,52.264198827013146,49.99012507481084,41.61380607025076,38.09623079619646,30.277789323440608,27.09737697170869,24.230208172789176,20.260463883204487,16.6046761497846,14.022376616014942,12.004427047876396,9.784345867691197,7.706520066583366,6.335461802754461,4.772891568660666,3.650902736425336,2.8429832172041634,2.3847932209295326,1.837632421876782,1.2431026345352651,0.9507860061518554,0.6981858775608792,0.5496329946844907,0.37545284782037114,0.24716193922382765,0.1873810303934489,0.12901074040911586,0.08932119226020455,0.06339500111797144,0.043065443759820896,0.028260495981082948,0.0195764986501113,0.0140011034772504,0.00832862818958895,0.0053184644744508,0.0034441610605958003,0.0022468360615222
11:00,0.301609455639794,0.4153337859370649,0.5652593556514165,0.8032043058487206,1.1323784700625759,1.4073265545076845,1.9765019254089142,2.4610567863261585,3.371372643039919,3.9420293483292106,5.710329774790196,7.109579169773426,8.648684905603442,10.275298587704786,13.447186144876536,17.067297127876643,18.81578514916578,23.517716112100153,27.59604125895759,31.850329596941965,37.468646706514875,42.74695078784744,49.535863552413744,54.92258314900499,58.475178671057094,66.29818183206928,68.04894336874125,70.014592989591,84.50923946844335,88.47866018191887,87.09763496023389,93.97087727043066,94.97594906139855,99.51141391813414,94.67936854089982,103.39140746571424,89.25860186329017,90.12807201809322,97.24116947422425,84.63163226428699,77.41451790806421,69.88949981677266,64.85180046782935,63.30448905068863,55.89768476683645,48.0636315479975,48.248750016096366,40.29127330575163,36.13141429283999,32.52021692565941,26.395579466352025,21.05803033839903,18.492288338551433,16.568688157901462,13.374056020646488,10.883626391378272,8.352322462739913,6.725396065121245,5.261070457567255,4.312590889305435,3.2518475167552707,2.347568846378717,1.7780654122917396,1.5495273189276193,1.057133730666707,0.8244972757073971,0.5581026580887845,0.3954034640826223,0.31235042846098715,0.20717458385927717,0.14114222449720976,0.10528753187621315,0.07092791164951805,0.045679990630166395,0.03436859171603205,0.023053586622136,0.01479015733280695,0.009570185571358001,0.00571631357034185,0.0037821236919192,0.00256593416239625
11:30,0.3005646282301636,0.4465150239099721,0.5949337490281079,0.7894599341340789,1.0683443671751558,1.3572926681683875,1.9771592688790438,2.4881063144212034,3.3036820589982487,4.584658933534615,5.586169768946773,6.827533971138738,8.731954844903584,9.848812687955249,12.379400203631368,15.024349472851975,17.89020824814376,20.77688535807663,27.82141482713562,30.13890817966847,33.96341676179269,40.546797102112194,47.02673783060564,53.98889186652926,57.22782309890851,66.3737243770355,67.26426460328105,78.73312263361866,81.90889038950252,86.00782988724787,84.66561807924414,92.60422966098363,95.4322121051823,94.84067293729115,101.83683544668597,95.33466227892525,96.42723215235947,93.33905959185465,86.76168199475248,88.42654428546254,77.6384403423383,75.0062529499528,71.02442761076654,64.0282336131624,58.93839940296269,55.23240698138444,43.968306392130174,40.71530925684647,38.509479756117145,33.53926634719306,25.479346166723346,23.780409942750325,19.745397297591268,16.552541148612136,12.087076063181941,10.675363270836229,9.054806195790608,6.875485923330443,5.580302857582031,4.39195132079136,3.1153506432808538,2.650246898264221,1.9584350567216928,1.5202979312546896,1.1647528203088908,0.780370514824255,0.5704171098610781,0.4053595958616991,0.3194775463434586,0.21219981173458863,0.14509782834521315,0.10508211037020221,0.07347236302116794,0.0439646589712842,0.0349060350724697,0.0219926555919603,0.01485104240085375,0.0091665141033355,0.0059519904726923496,0.0041020204988043,0.0025385736698725
12:00,0.3225592750353125,0.4143063293547199,0.6061628652839102,0.7937120385691898,1.128690614497321,1.4824195943119143,2.0419787759886274,2.825040135165522,3.233260904536188,4.541976575215774,5.3677905729245685,6.959249023769386,8.876265649284193,11.370517913353286,13.507613347864083,16.46896027804212,19.822744048890076,24.278462580981852,28.003066034054505,34.55522294869219,38.575126683845056,44.66190946762775,49.26678066737877,54.749343492200026,65.07127420852274,70.61880460277047,70.29550147452366,82.29507648892513,80.21915008761616,92.07984937305326,92.50083837880095,100.36546452492473,90.77754238033395,99.74929475465348,105.9428896070463,94.75992345662891,101.54297519497791,101.6801533111582,98.78088932348669,85.07728595289393,87.27275641487113,73.28492839892417,77.11796918014397,72.31409175243088,65.06119729631394,52.187374593867744,51.74045936930557,40.50590510311308,36.55401944904438,32.14589719149468,28.741937056428778,23.700472129778735,19.711310130399642,16.634306074151137,13.542144197456556,11.39322330845873,9.424736451087385,6.998255635563104,5.956408429185888,4.487577903806348,3.592786578857546,2.769103687747333,1.8267070801276277,1.4780577762886502,1.1294546884646914,0.7564988198485354,0.6223757811786323,0.4513088705952173,0.3183583508543793,0.2211642689074054,0.1517606901918127,0.1083859563432997,0.0728143078345028,0.0510116071692632,0.03613005875184645,0.02356180339834155,0.01485336590897985,0.0094575119772896,0.0064609558397091,0.0039704687570945,0.00266901322052235
